tsne_1,tsne_2,tsne_3,id
1.9380605,-61.747883,-30.99228,2714
112.38814,-39.46966,8.886579,2715
130.73338,-46.970734,-26.019997,2716
-80.31614,140.6597,-13.035364,2717
-5.350282,9.158708,9.232506,2718
-81.25085,-63.070904,18.569395,2719
-109.9211,-84.209145,7.8914943,2720
136.52931,33.5893,-30.53263,2721
177.19453,46.03666,-32.144806,2722
39.675762,-26.831095,-21.621656,2723
61.435402,8.983767,123.85637,2724
104.572266,37.49106,153.93245,2725
-93.681564,-66.99234,22.909203,2726
319.67792,48.144226,177.23999,2727
-2.182291,-67.04685,-37.32251,2728
122.29455,8.079659,-22.580284,2729
77.55485,-157.25812,-7.428769,2730
84.74873,-59.846947,13.334444,2731
14.099816,-19.670994,-37.32376,2732
68.903694,-95.68323,-35.946793,2733
-100.18104,-14.575307,10.594331,2734
111.9629,14.26484,41.848415,2735
56.322468,66.312485,-18.643671,2736
153.62897,50.017292,0.29813668,2737
98.35855,-93.52465,-34.930374,2738
128.61818,-17.666626,11.819038,2739
127.77299,-22.662249,10.039664,2740
113.11174,-19.063263,-13.951751,2741
103.07812,-78.15726,-11.331345,2742
51.58921,29.50396,-27.276707,2743
78.796196,5.0287166,-22.713625,2744
12.0101,-18.091661,-17.293743,2745
122.80019,91.20532,-23.799112,2746
-69.33073,38.724808,-26.058912,2747
-158.4441,41.72951,-7.9557467,2748
-55.554737,-112.571075,-8.676263,2749
-69.07555,-17.976093,-27.019344,2750
-87.81588,28.008339,-24.70132,2751
-79.66102,-10.688531,-33.78222,2752
-18.301037,-10.573203,-31.254416,2753
-104.23437,93.6213,-0.25621745,2754
-72.72067,-51.839935,-36.182873,2755
-122.25608,-46.427082,7.718123,2756
43.580482,-8.583669,-14.93742,2757
-122.540184,99.10238,-6.8610086,2758
21.799158,125.28037,-3.5298293,2759
-106.13631,-47.676098,3.2104592,2760
-119.16958,1.1634693,2.4637983,2761
-158.58095,-15.857444,9.002396,2762
-2.1648638,93.11354,-4.5053053,2763
-23.33368,29.354326,-51.965954,2764
-81.46569,27.048325,15.067233,2765
-95.904816,44.433628,-2.3228638,2766
-90.650536,6.0272427,-7.9426436,2767
-92.29889,-2.66282,-29.001942,2768
-96.49661,-22.157488,-29.515001,2769
-83.20592,19.319033,-0.70337766,2770
-40.645683,84.830696,-19.9195,2771
-107.92898,-32.757244,-11.262988,2772
-128.55779,-5.4977756,-14.356962,2773
-10.256569,28.536777,17.54418,2774
-63.507782,-21.454712,-9.834223,2775
15.607217,-72.10452,-38.174824,2776
-91.61855,34.04069,-22.387825,2777
-77.22311,193.4997,-5.503786,2778
47.855495,75.00088,1.9567825,2779
-37.882843,69.94505,-12.644477,2780
-119.11917,71.57736,9.464688,2781
-189.4139,-70.940636,16.332243,2782
-108.025955,-44.506714,-10.001389,2783
-74.32623,-8.383483,-45.28635,2784
-25.708553,23.39269,-53.43035,2785
36.981358,-54.656593,-41.703823,2786
5.852496,-25.013815,-19.012897,2788
-33.609184,38.112476,26.1672,2789
67.02297,10.5486765,-28.158537,2791
148.24847,-69.84654,-15.742536,2792
76.16687,9.453813,-23.485283,2793
81.36754,65.772255,-17.674065,2794
-77.579666,48.095016,-8.939973,2795
-125.11192,-135.49113,52.040264,2796
206.84598,74.089676,19.021614,2797
-62.662743,-59.52305,1.6640868,2798
-125.89618,-15.593018,9.941756,2799
-12.516214,61.004906,-27.354794,2801
197.79765,22.556723,-36.924137,2802
119.38193,-23.69458,3.1001668,2804
67.23531,2.0643249,30.936779,2805
61.923016,85.70837,-18.906178,2806
69.54762,-42.980156,-30.173403,2807
-60.540947,-76.96802,-14.3476925,2808
28.60179,-42.190956,27.256207,2809
29.885822,59.010788,181.64171,2810
128.66449,-56.946404,69.63052,2811
30.724648,-6.823505,70.74792,2812
165.94981,20.39514,-31.789564,2813
11.094481,-32.085373,1.2911966,2814
48.37001,38.582912,-25.653889,2815
43.71073,8.087761,32.80072,2816
49.350853,-26.489065,26.54246,2817
4.4377913,-65.22027,-13.617583,2818
105.95129,-33.937798,-32.87106,2819
86.91564,38.758156,-0.84394836,2820
42.442165,-49.933826,45.78007,2821
46.61426,57.889057,-15.005926,2822
90.25581,-17.243204,65.657776,2823
-89.91563,-60.466877,5.639079,2824
81.935875,3.622721,-16.2462,2825
51.089237,50.38595,-24.48915,2826
108.04836,-8.833148,-35.895004,2827
49.91125,6.5940347,-34.09657,2828
48.243347,-21.75322,30.495049,2829
33.66383,-67.86633,23.18915,2830
119.961555,-2.6125014,-25.663904,2831
63.118477,80.223145,-15.433647,2832
86.86137,86.66569,-4.984088,2833
137.60622,-9.57226,155.45601,2834
136.16165,25.936121,-37.315052,2835
86.12664,41.0039,-14.118458,2836
66.354645,28.80032,-28.384321,2837
4.8941107,20.933449,44.12353,2838
75.04435,1.8770407,-12.569998,2839
51.596527,-33.073925,-27.280615,2840
-90.204544,-25.96207,-22.55491,2841
95.47776,23.804985,-7.3072104,2842
-61.89037,-88.439735,-14.993481,2843
56.131477,-8.52047,28.643017,2844
125.41502,41.18743,-31.575235,2845
-36.299862,123.85771,4.7665854,2872
-6.419527,1.6608855,-17.168278,2873
130.59433,-121.01815,59.289597,2874
133.03935,20.787395,-2.8855147,2875
49.650913,63.54682,-14.429258,2876
238.59122,59.51517,-13.955068,2877
154.07338,-36.893272,-32.98356,2878
168.41045,16.535397,-28.567734,2879
122.36935,6.125283,-28.45448,2880
52.83976,-84.31475,-16.410643,2881
116.18085,53.111626,-30.29816,2882
83.30582,24.979729,65.883224,2883
91.725334,-60.66895,7.06553,2884
172.95407,95.97009,-19.557915,2885
-140.33797,-70.41782,47.360847,2886
33.403328,-42.424526,-28.730207,2887
14.950588,-64.91089,189.62805,2888
170.20474,-59.857426,-27.707556,2889
59.327183,28.62446,-20.481884,2890
88.11164,-19.817799,-26.53685,2891
163.56276,11.866796,51.598904,2892
-10.1771755,112.980965,8.451891,2893
-140.24341,-161.34569,0.9327852,2894
-36.269936,118.097595,15.431931,2895
-84.74707,-47.279892,-18.074575,2896
-44.97891,68.463585,-38.458694,2897
-82.04137,-2.0085456,-34.16315,2898
-72.48323,86.718285,-0.20499916,2899
-147.72609,35.907085,21.378214,2900
27.240673,125.48751,-4.334493,2901
-109.02778,68.96452,1.708615,2902
6.8812647,-35.56859,-21.84421,2903
89.82892,31.164125,-16.133698,2905
-2.693284,-14.124647,-28.710949,2906
-140.98021,-58.10329,-5.784918,2907
-99.69685,-13.96723,-3.0139735,2908
239.74646,37.774986,-50.893223,2909
-102.66081,-67.46662,-17.303158,2910
123.807205,-22.382967,5.897567,2911
7.2280817,-12.1861,-28.488424,2912
37.71072,24.849436,-15.078087,2913
110.52916,51.557182,-27.05828,2914
83.88181,47.245815,40.138702,2915
-5.881598,14.339419,41.379868,2916
87.48958,-48.942554,-36.621075,2917
84.577866,56.16979,-13.344465,2918
-137.48131,49.474815,18.985783,2919
41.198307,-68.89295,-1.4432204,2920
-104.76837,5.1563125,-11.004776,2921
-146.14339,-44.162113,-6.6435595,2922
-67.244484,-63.061752,-27.860695,2923
-143.56876,4.9359426,-15.12413,2924
-49.39087,-14.009992,-43.576355,2925
0.25595868,-4.646304,-12.709,2926
5.8111796,28.77087,-21.80279,2927
-137.29794,-48.805748,-16.717411,2928
-28.637682,-20.308601,-40.43364,2929
-95.74506,-27.635979,-26.564693,2930
112.63916,-2.200932,2.487445,2931
118.976204,-62.879837,79.49526,2932
160.29611,-55.90649,-37.807552,2933
-49.197254,-100.907425,-15.586659,2934
-101.119705,11.710781,-26.327702,2935
-68.730316,-56.83579,-26.23851,2936
10.623764,-86.358406,30.928888,2937
-65.50764,25.926508,-35.82917,2938
-43.285324,-69.41746,1.9314994,2939
17.107887,-44.886383,-28.195692,2940
-21.599146,34.480247,24.825327,2941
108.02064,-41.3015,-38.071686,2942
46.14998,2.8033628,-14.026122,2943
-21.075226,-27.182919,-50.28203,2944
-21.69456,91.61314,-4.2951612,2945
-36.44058,57.010536,16.85894,2946
125.23799,-3.5238092,15.824788,2947
51.583447,-21.44937,8.47011,2948
-97.35631,61.230427,-14.264955,2949
-69.54402,-33.43132,-0.2638954,2950
-54.225525,-41.94959,6.5990014,2951
-122.33096,-12.959963,12.486943,2952
10.346024,37.40838,-26.908175,2953
-47.267143,63.008915,-25.709118,2954
58.831154,-68.74619,-10.707672,2955
4.5386724,27.792542,-8.352101,2956
146.10443,-0.48524418,-32.644474,2957
12.340792,-22.198387,6.937532,2958
82.469734,41.428608,16.235477,2960
103.593735,-44.3979,-32.44719,2961
9.20278,-49.545506,-20.761236,2962
-120.113594,31.061068,5.3049088,2963
85.308624,23.873972,-23.713167,2964
-70.04248,5.551821,-41.369812,2965
144.00262,51.6873,22.23116,2966
6.275006,42.666645,33.90335,2967
-80.37506,-47.937313,38.88164,2968
-46.11698,103.54164,-13.554074,2969
67.40418,-18.480358,-26.409931,2971
-131.65547,33.05894,-11.724307,2972
-137.12558,41.669434,-2.0181432,2973
41.31415,-94.99861,-36.893135,2974
91.19616,86.55085,-20.924505,2975
64.54455,116.33167,-13.35006,2976
-105.44763,49.463192,22.712494,2977
86.50651,-26.129131,-16.444675,2978
-0.9758918,-100.04533,-1.424701,2979
-58.296894,-55.74813,26.96262,2980
-62.580112,-49.498062,31.878828,2981
31.366478,-31.10233,-16.344347,2982
-113.81012,-65.26611,2.2512279,2983
-136.56374,53.654465,0.86723673,2984
-94.92041,40.67435,3.852133,2985
-75.53724,59.136772,-31.53631,2986
-133.79391,21.49022,-12.57256,2987
-52.231754,-82.97792,-32.62195,2988
-98.29106,-56.24399,16.734358,2989
-32.52418,-124.91431,-11.670058,2991
-71.222496,-115.40366,-6.298827,2992
415.1955,87.881516,26.389454,2994
-127.940414,0.8055678,-3.8861027,2995
-111.818306,-4.8014255,-19.630735,2996
-123.74898,-56.6927,-9.699419,2997
41.17901,-63.397346,-37.930275,2998
-109.88194,59.12439,-9.889614,3001
21.679756,-12.243092,-15.392864,3002
-14.860722,-16.72413,9.124552,3003
26.647266,70.15142,-12.527154,3004
42.38086,-30.312057,-25.263966,3005
1.8609048,-50.228027,245.37233,3006
-12.372176,7.7466745,34.180153,3007
-176.57668,-9.703328,8.654851,3008
-128.22292,-98.612045,-0.1981492,3009
-56.3487,51.932255,-27.13679,3010
-49.1971,-51.91544,32.80734,3011
-1.219706,-8.28786,9.1420765,3012
-3.9536405,0.55396354,-38.07015,3013
126.757645,-9.870633,29.40902,3015
-16.564856,47.33063,-40.810898,3016
-144.93317,-62.312225,-5.9815354,3017
-81.68077,-60.197826,43.007042,3018
-138.01904,-163.06178,7.182245,3019
-18.426186,-22.144478,15.792978,3020
-15.538452,104.05582,6.702727,3021
-0.13105921,54.417778,-33.581898,3022
8.770212,-90.42109,8.336918,3023
182.72742,51.216152,-34.89837,3024
71.216515,38.16455,-20.308191,3025
43.722084,84.52915,61.809414,3026
-103.526,-44.368362,-22.647764,3027
-83.88627,-6.294645,21.335974,3028
-75.282196,35.835754,1.762563,3029
143.04456,-19.349453,-27.756493,3030
-31.040848,-12.834277,-43.66428,3031
132.64682,48.768597,-14.567891,3032
-100.66321,-25.529158,-15.075276,3033
15.018501,-13.537309,37.977715,3034
-88.64416,-40.87817,-28.069466,3035
-6.7165112,110.63461,12.445527,3036
-133.56105,-9.223346,8.382259,3037
211.35614,10.8504,5.3698964,3039
176.42726,-20.171091,53.59017,3040
-78.51646,52.980305,-28.425774,3041
-49.68873,122.244385,-9.328433,3042
104.64786,-19.215624,-4.5721483,3043
-126.14998,-58.097584,-4.9381237,3044
-128.72038,-16.417358,27.145231,3045
44.40127,63.559856,-21.064613,3046
192.78957,19.843704,-37.189365,3047
-114.64414,86.09469,12.148786,3048
-124.82341,31.032898,2.5636413,3049
50.02436,64.27181,-28.506401,3050
-13.477848,34.083744,-46.453518,3053
-34.011448,-68.11777,-3.6913362,3054
44.541466,-81.54175,-20.15634,3055
-63.786987,22.312944,-21.152843,3056
-96.68229,59.569496,5.7919703,3057
-35.777218,216.59157,-5.40109,3058
-111.50864,46.848656,18.28801,3220
-18.518997,0.8213432,17.273525,3221
63.174553,-30.359367,5.263742,3222
103.19242,15.127872,-19.399664,3223
114.593185,-65.542076,81.835434,3224
126.59149,-40.66454,-36.617867,3225
1.819193,-55.01673,40.169994,3226
240.78821,42.28045,-52.86103,3227
206.04836,-13.492002,-44.330555,3228
38.36112,-85.41793,-22.189665,3229
65.92345,72.56074,-7.5844812,3230
101.98093,17.576824,-23.435827,3231
-54.907078,-46.65246,19.19307,3232
129.89116,12.560277,-30.276875,3233
55.839863,28.186388,-33.537624,3234
21.994707,-50.69358,-7.6163783,3235
27.734074,-39.95085,15.279094,3236
73.23321,24.99337,80.87042,3237
59.95771,-69.734375,-20.317125,3238
199.13893,-17.179585,-26.536428,3239
8.933862,24.468708,2.1696696,3240
364.27826,75.95512,-23.998865,3241
100.9498,-49.61905,-2.203309,3242
120.750084,20.5504,-7.7980533,3243
51.962196,-22.231361,24.057165,3244
-25.518486,-99.51121,-21.737331,3245
54.371204,19.1286,-32.16078,3246
106.49313,-59.37083,-15.8447485,3247
-21.90854,67.75023,25.679499,3248
16.770643,-32.22386,37.212154,3249
174.10205,-6.522085,-31.866026,3250
125.672935,27.82118,4.533828,3251
153.68863,-45.652004,52.99249,3252
161.53447,38.581337,58.83137,3253
23.60501,-65.6596,-30.117428,3254
12.528723,-33.13645,47.37243,3255
121.016464,-48.827923,13.697024,3256
121.65661,33.690037,-2.312454,3257
37.261986,-43.666954,33.895992,3258
2.7409017,59.08071,64.73009,3259
61.075424,-25.553896,-29.948336,3260
-72.05658,24.276693,-18.40822,3261
145.13841,51.245335,26.360367,3262
133.12209,25.057487,-5.71424,3263
99.29924,-54.430473,-7.55647,3264
124.89867,-51.480824,-32.337643,3265
53.27085,4.869854,37.7731,3266
160.8992,41.54247,105.33916,3267
120.813896,25.55087,-5.456988,3268
83.35633,36.669537,0.6464587,3269
87.40868,95.694214,-10.549479,3270
-47.345997,-44.328728,23.826073,3271
45.83306,-36.245274,-4.8479853,3272
-32.722584,-40.12884,26.223846,3273
-15.206051,2.4591503,27.185055,3274
-102.33529,66.24397,8.417525,3275
-19.915602,37.899944,7.5882807,3276
173.86652,5.498281,-9.871502,3277
94.58962,23.320131,-18.76722,3278
114.76765,-12.137178,7.4145217,3279
-57.35549,-75.27425,-18.103058,3280
74.964935,29.118168,80.84887,3281
295.7815,22.645601,-17.705782,3282
-2.7537363,11.603535,43.53848,3283
-48.91204,-33.87926,26.237427,3284
62.41407,-23.727169,-24.124334,3285
156.34286,-11.816592,68.48212,3286
-112.99941,-10.568099,5.454071,3287
71.99359,-12.446491,-26.659441,3288
-119.61264,52.66089,-1.4085578,3289
18.170458,-78.171585,-10.831574,3290
-67.38116,-55.884594,15.914567,3291
-135.53926,-70.73924,-0.77258474,3292
-114.25359,81.618065,0.1501078,3293
-78.77479,-35.008858,-8.308745,3294
-71.67279,52.452366,-13.971928,3295
-80.75289,-8.66869,56.7308,3296
-118.98432,-16.124447,-22.229208,3297
-3.8010044,49.807735,-8.666043,3298
-98.27841,-53.435966,-16.13216,3299
50.39181,31.945404,72.262634,3300
-148.48206,-44.6128,-13.051246,3301
-105.44932,71.702385,-0.0053438614,3302
-99.46143,65.922455,-2.226425,3303
-100.787346,-39.571964,-9.898308,3304
-26.211378,-28.620552,-20.222376,3305
-36.81361,3.8266356,43.533962,3306
-152.5176,-11.834435,5.956412,3307
-143.34663,37.28556,-1.3650565,3308
-124.662834,-94.34421,-3.5260558,3309
-100.387054,6.8307614,-28.539997,3310
-135.9286,-23.951132,45.422302,3311
-42.639484,-5.5211916,1.3379667,3312
-10.201163,-15.499335,45.4483,3313
48.068367,-149.39738,0.7941929,3314
144.23534,-73.76409,-19.000635,3316
-111.35553,81.36477,13.640109,3317
52.553795,59.570763,-10.031067,3318
19.799068,-93.36361,-27.276794,3319
-86.02008,52.8525,-20.793295,3320
-61.88062,-26.29662,2.4193687,3321
-136.68929,41.187172,5.070021,3322
-126.364655,-48.86005,-7.7461243,3323
-109.9698,-20.726278,12.374237,3324
55.64807,-17.41717,1.6918107,3325
-35.328697,-84.44909,20.5851,3326
51.86062,-82.35471,294.46478,3327
238.70093,11.427558,9.145859,3328
5.262593,-49.89053,-37.089073,3329
-75.35714,77.960236,-6.6087246,3330
-14.008291,16.382067,87.01676,3331
-11.005684,113.84186,-21.10895,3332
-21.331902,71.415886,-0.5516049,3333
-118.36773,-67.010956,2.4041345,3335
-55.558643,-68.96743,-7.6979275,3336
-67.73571,-48.44323,14.5404415,3337
-137.16124,56.76915,5.4592505,3338
40.118874,43.254505,-6.797101,3339
-27.236233,56.921852,-33.176525,3341
40.675575,-43.175735,37.44592,3342
-40.142338,47.657795,15.162547,3343
19.51454,25.156418,19.73696,3344
-106.06206,-37.328323,3.6502798,3345
-66.36766,71.58039,-2.2000873,3347
-92.43828,-54.570248,22.724213,3348
-131.30534,22.085232,6.759446,3349
-34.349014,108.62471,-19.104233,3350
-96.59872,4.2900596,0.46677762,3351
-136.49484,-59.141582,-10.757644,3352
48.53655,-1.7698838,85.809814,3353
-72.66992,34.851105,18.54978,3354
-122.40524,-16.323683,32.815807,3355
-122.76425,-13.10247,-1.3310297,3356
15.821351,-26.951519,-4.2501802,3357
-70.3315,-42.847267,8.67684,3358
-12.12838,-39.608433,42.858257,3359
-73.506424,35.780468,11.637124,3361
131.2523,40.1989,-24.463604,3362
-14.286257,-63.76314,27.237354,3363
-183.41795,-6.356595,10.946104,3364
-89.89306,-0.29771408,17.366365,3365
-9.542446,74.26425,25.996168,3366
71.57561,12.498683,14.707545,3367
-79.873535,-49.27424,53.752686,3369
-40.680374,56.640457,-21.477581,3370
108.97122,19.631205,-8.433037,3371
75.17982,-45.092068,6.580786,3372
-118.139786,-49.183125,18.023617,3373
-80.62381,-125.7564,-10.129508,3374
155.75905,13.00553,-30.31582,3375
1.3748406,-43.47222,-13.283941,3376
115.272156,49.25111,-12.144655,3377
47.177525,-10.240681,-0.3871114,3378
-120.91044,-93.18363,-0.13846391,3379
-81.630394,28.905403,-6.123273,3380
-71.13756,-8.744697,9.74557,3381
103.388756,-38.50079,-31.967588,3382
-103.28755,47.577652,14.941679,3383
-24.343374,57.015892,-40.470276,3384
-100.32167,13.506883,-18.197203,3385
44.5831,-73.37954,-21.236269,3386
-29.459898,-16.929075,-45.96435,3387
-12.494105,13.508284,48.435642,3388
4.9422736,-53.850353,102.953766,3389
60.745697,67.765755,-6.7254853,3390
37.085064,-2.837526,12.374742,3391
-111.74729,5.4189863,3.3756819,3392
-62.786617,83.009094,2.32598,3394
2.2482922,-52.529404,-18.035728,3395
129.39392,-60.792904,73.70431,3396
1.860167,55.119297,-28.69524,3397
-107.34296,-85.83284,-1.2974559,3398
-69.90608,3.1532738,-9.748767,3399
-15.6807995,67.36926,-19.357138,3400
283.55557,14.341579,-52.133095,3401
19.79017,-80.96989,-35.990105,3402
-30.629496,40.585754,-23.367193,3403
32.985867,62.363583,-3.952235,3404
-133.29855,-29.451714,15.8611555,3407
-71.1005,36.20345,5.3884444,3408
-70.84003,111.912964,90.05814,3409
-130.68224,-102.700455,-2.9442513,3410
-86.672676,4.4479184,4.7411675,3411
-9.103221,0.5672677,44.22492,3412
106.64213,10.1959505,-11.329971,3413
25.622793,25.70447,-30.220373,3414
13.807547,-48.95428,-17.502302,3415
-18.152729,-91.60175,4.1726904,3416
93.94121,-45.181046,-9.863439,3417
-92.14217,53.238342,-23.677753,3418
164.96735,51.174007,-30.609785,3419
81.71138,-43.647354,15.758851,3420
-54.71168,-14.390458,19.758211,3421
58.76598,-32.24689,-34.975563,3423
-54.729004,-34.66214,-19.4428,3424
-126.314995,-21.415968,11.644441,3425
-5.5318804,21.80316,-30.61649,3427
52.528713,-8.147474,8.823788,3428
48.166374,53.372627,-8.538635,3429
-88.345566,107.858795,9.83973,3430
4.9344745,15.220328,29.591717,3431
143.97241,13.348766,-20.645233,3432
-71.35098,-21.546307,20.548548,3433
56.257584,62.6403,-28.128893,3434
18.583344,-99.40172,-14.3478985,3435
-28.10767,128.24567,8.835363,3436
72.30695,-64.97658,-37.38993,3437
-52.63558,-87.24246,46.57791,3438
14.232186,-21.524046,13.0206,3439
113.3587,-18.005497,63.695274,3440
174.00201,29.060251,-31.047565,3441
-14.419977,-37.266155,16.784773,3442
208.64722,25.471663,-35.050034,3443
-1.273528,46.625862,3.628469,3444
167.47435,-29.912231,-44.155125,3445
47.428116,-14.638679,-27.620325,3446
28.815561,-34.20447,-27.83353,3447
59.62411,-56.50836,-19.503134,3448
28.249441,-22.46701,-22.237904,3449
53.051422,-66.18044,-7.6626945,3450
-31.296164,-6.3795652,26.580334,3451
-3.4264297,-13.595897,-13.522471,3452
-63.597088,-78.156,108.362434,3453
165.2862,45.966705,-40.768337,3454
14.282339,-94.62212,-30.93278,3455
93.48177,-6.6914887,6.963651,3456
-15.903778,-17.511818,22.746672,3457
74.661766,56.579346,-11.319352,3458
-60.78225,-41.306522,-20.660528,3459
-85.80737,-21.525265,26.804316,3460
5.7900777,-57.62536,10.187642,3461
-154.32579,24.599718,24.644756,3462
-6.5712333,-38.61342,-21.193003,3463
-118.44134,36.362564,11.869172,3464
5.4132996,44.813553,24.167578,3465
-95.70816,-23.537432,12.712973,3466
-113.68224,-54.87523,19.197916,3467
58.562843,-6.7626257,-35.34208,3468
91.66863,-21.020567,-28.956894,3469
-70.33253,14.039367,28.354546,3470
52.565998,-69.44821,-27.311947,3471
5.3985515,-78.16468,23.151865,3472
172.2538,-47.791523,3.8650317,3473
53.126205,141.46078,-29.307592,3474
117.95997,29.86629,-6.2845936,3475
52.523846,-8.960873,219.19604,3476
255.06642,-26.38224,-45.318966,3477
54.286983,-56.230804,-31.149044,3478
209.63318,-6.8148527,-33.7525,3479
76.4509,69.75664,2.884239,3480
34.65737,86.41169,-20.871616,3481
-3.461649,90.70154,3.0894768,3482
-71.25405,55.06728,-20.881247,3483
26.505793,74.23135,-10.409843,3484
14.440678,-9.458664,-43.683865,3485
-65.71033,-28.721197,-24.438461,3486
-175.84964,-18.167837,13.416989,3487
10.130603,50.033924,13.686459,3488
-133.5175,39.638443,-7.6392226,3489
-82.8888,-10.254776,9.681633,3490
5.314118,-41.933212,16.97723,3491
-26.040297,-77.7869,21.29759,3492
76.593925,9.457835,4.0896654,3493
-130.43488,-55.704514,10.6715765,3494
-43.782845,41.593132,-40.89933,3495
-4.9186654,14.931728,-13.281473,3496
-6.8991275,-34.302048,-45.541355,3497
-138.05223,-158.4196,7.061142,3498
-39.938293,36.86005,-43.587883,3499
-15.491999,-4.0641875,10.280953,3500
-128.5276,45.06881,22.107689,3501
-77.265755,33.044502,10.428687,3502
32.755703,3.7300828,-28.833048,3503
-52.527317,-39.65545,-24.03208,3504
-106.11363,44.497322,-12.711925,3505
43.81041,-93.51802,-20.759222,3506
99.61946,-50.753586,13.630229,3507
-145.32646,9.950494,10.8849125,3508
4.750308,67.56887,-3.1955724,3509
-90.99482,13.321965,-18.120062,3511
-92.151024,71.70828,-9.691319,3512
22.202513,43.721348,-13.610876,3513
-47.91068,-71.0269,-25.26782,3514
-68.326775,46.7822,-22.874905,3516
-168.43777,122.713165,3.2161274,3517
-6.599995,-73.384445,0.857272,3518
-51.778683,-80.12899,-11.841033,3519
-92.09553,-71.640976,-17.693674,3520
1.7243872,-21.522964,1.9800551,3521
39.79565,9.434569,-27.531567,3522
106.43904,3.53655,-7.231143,3523
-122.83411,-46.391346,12.734446,3524
-2.526081,73.319,-16.439238,3526
-7.303699,-32.261208,-19.780106,3527
7.9710307,136.51863,-0.965978,3528
142.23221,-23.61835,-37.843636,3529
-62.155037,-42.49448,32.262154,3531
-129.38965,-40.563183,-8.940303,3532
-54.4157,65.11758,-31.546198,3533
-84.690186,36.456383,6.252444,3534
91.79078,15.928054,150.47801,3535
-18.39045,10.727694,151.46532,3536
11.423427,44.07587,-10.042333,3538
-88.556,-56.7715,19.376265,3539
55.891937,-22.06751,-25.972284,3540
86.283585,-62.66833,22.609682,3542
130.80487,30.583202,-30.074991,3543
-27.875532,17.771421,25.046024,3544
-10.911626,20.779299,14.438905,3545
42.81458,31.07783,-5.0727067,3546
53.19158,-27.751959,28.031889,3547
-26.285482,-58.46973,7.614107,3548
99.56568,-50.28957,-18.548063,3549
138.36739,84.027664,7.9313293,3550
-18.165882,74.32919,17.11013,3551
-6.308489,-40.28795,-47.272778,3552
127.98678,-5.9205766,-6.7801805,3553
110.87638,5.65165,-26.880817,3555
119.45604,16.735125,-16.751757,3559
-130.19229,30.344624,-18.146399,3560
358.1591,76.03242,-30.693092,3561
-28.020813,-104.208275,-12.370489,3563
-9.838031,6.013696,30.55902,3564
-60.76956,89.60172,3.9786713,3565
109.474335,35.058212,157.65501,3566
-124.39783,-8.562664,25.837362,3567
170.0853,-51.842915,-24.799765,3568
-137.96648,-43.582005,-11.524173,3569
51.68314,22.223944,10.802513,3570
44.406277,44.69727,-11.1349125,3572
-126.09362,-56.83655,10.867358,3573
-113.79146,25.483042,-6.124614,3574
-38.143814,133.62479,14.728994,3575
145.87741,-40.5165,-32.85904,3576
59.104145,70.95309,-23.788836,3577
-103.79893,42.48309,12.520037,3578
36.420856,-68.40793,-32.20985,3580
-1.3420691,-85.79179,-26.7652,3581
4.214861,57.097336,4.055667,3582
31.979729,90.20178,-20.750347,3583
75.995575,-2.3431747,-8.291446,3584
-48.156746,173.63914,-1.1384151,3585
147.83116,-36.529537,-31.486181,3586
-31.099607,-38.22364,12.221819,3587
-121.23654,11.129112,-14.730062,3588
33.545815,-28.640747,-18.138468,3589
2.2289472,69.91516,-11.905567,3590
-60.991337,-7.137927,-17.314,3592
-77.389824,59.32034,0.9502296,3594
-125.93905,-25.289547,-20.78014,3595
-61.49424,24.792433,-44.850082,3596
22.422924,-28.497446,-16.137688,3597
-126.58235,101.4201,-4.6854396,3598
-106.69459,8.581682,-19.257559,3599
40.646927,-91.16418,-30.67171,3600
23.750622,53.897625,20.86441,3602
-16.990627,105.870255,-4.373515,3603
-70.66202,-59.07126,18.24849,3604
172.97798,28.967163,-26.207241,3605
-124.384186,-7.1762333,19.886618,3606
49.291504,-33.98081,27.555464,3607
110.06284,12.218203,37.160492,3608
38.14132,-38.215008,-33.098446,3609
102.31727,3.0525067,-14.674083,3612
30.501614,-1.692938,128.62651,3613
-32.070652,101.765526,-16.599617,3614
-162.97928,113.729385,1.5596285,3615
11.552921,16.607832,9.288506,3616
202.96278,-5.2907567,-26.75509,3617
-21.44113,-79.461655,14.275313,3618
156.45187,41.526142,-0.4320451,3619
18.628826,-53.26594,-40.719654,3620
249.32,44.96405,1.664651,3621
-85.55695,-80.0219,-17.975271,3622
-27.2521,48.036446,-28.903067,3623
0.38193458,38.75091,-12.235041,3624
98.10632,32.676285,38.095226,3625
-77.017815,0.4598176,54.38047,3626
16.107578,-33.21981,-10.551535,3627
23.666979,17.912382,-29.499147,3628
4.923302,-61.068676,-34.275208,3629
12.944509,-13.581136,-20.168472,3630
-78.894875,-113.33938,-4.956825,3632
-55.256527,-32.93855,-26.857752,3633
-27.463442,32.299767,-43.37532,3634
-58.219578,11.132367,-14.014021,3635
-38.53086,-77.473045,-8.677754,3636
226.8915,-57.774845,-53.042927,3638
-69.66049,-37.488747,10.3143425,3639
96.46885,17.917456,147.01804,3641
50.431,14.75207,-14.904484,3642
52.367134,16.134989,-22.431824,3643
-35.735252,-54.001305,15.789979,3644
53.91158,-65.7867,-30.17003,3645
86.89416,-5.4574327,6.190372,3646
36.17506,-23.407661,-8.358484,3647
-12.339867,-36.836224,0.75754946,3648
-14.415498,-88.860275,-0.80692583,3649
-56.637913,-43.261887,-26.093775,3650
