id,df_feature_0_1_2_3,df_feature_12_13_14,df_feature_21_24,df_feature_21_25,df_feature_21_26,df_feature_22_21_26
2186,361.71000000000004,569.1700000000001,441.208,154.056,1828.76,0.08421006583696056
2187,969.55,365.4,423.94000000000005,149.93,1663.8,0.09015506671474938
2188,269.47999999999996,664.5,477.989,157.046,1728.56,0.09082704679039201
2189,157.87,503.11,458.103,158.10200000000003,1693.95,0.09327311904129401
2190,173.91000000000003,356.12,502.88699999999994,169.24599999999998,1811.04,0.09331654739818006
2191,173.12,397.40999999999997,493.80499999999995,164.78,1786.8999999999999,0.0923386871117578
2192,214.45999999999998,331.16,521.152,175.16800000000003,1827.8400000000001,0.09574142156862744
2193,155.5,358.78000000000003,452.76699999999994,152.082,1669.9199999999998,0.09102232442272684
2194,158.4,263.58,519.76,172.864,1944.72,0.08895882183553416
2195,139.33,373.51,477.951,155.754,1659.34,0.09401328238938374
2196,161.55,384.90999999999997,467.808,165.264,1863.8400000000001,0.08852691218130311
2197,164.59,334.65999999999997,423.10799999999995,144.978,1502.34,0.0965161015482514
2198,153.4,457.78999999999996,480.92800000000005,156.94,1734.3200000000002,0.09052539323769546
2199,434.41,681.8299999999999,464.265,166.158,1943.9399999999998,0.08539358210644363
2200,182.45,466.88,427.856,146.168,1650.44,0.08846125881583093
2201,191.52999999999997,286.21000000000004,437.886,145.8,1618.38,0.09021367046058404
2202,184.89999999999998,401.53999999999996,430.08,145.92,1632.0,0.08946078431372549
2203,137.04,316.93,405.237,128.96099999999998,1540.77,0.08372437158044355
2204,131.93,445.64,455.918,154.2,1737.32,0.08864227660995096
2205,234.44,384.40999999999997,399.106,135.196,1564.94,0.08626528812606234
2206,149.45,296.92,431.08200000000005,140.94,1589.22,0.08872276966058822
2207,113.13000000000001,475.12,411.822,138.777,1688.37,0.08232792575087215
2208,148.46,414.46,426.075,136.8,1529.5,0.08957175547564564
2209,130.14000000000001,323.8,389.046,135.05100000000002,1433.11,0.09420072429890239
2210,129.29000000000002,317.65999999999997,359.82800000000003,112.81899999999999,1560.58,0.07240897614989299
2211,122.1,381.89,394.03000000000003,132.065,1450.55,0.09099996553031608
2212,198.18,340.47,397.872,133.92000000000002,1455.8400000000001,0.09204308165732497
2213,214.04,418.82000000000005,442.89,174.048,2035.7399999999998,0.08547260455657403
2214,161.18,341.86,354.816,119.988,1338.48,0.08965393580778196
2215,140.04,331.71000000000004,360.035,122.902,1289.34,0.09539764530690122
2216,182.45999999999998,397.25,397.843,137.839,1599.67,0.08626779273225102
2217,124.46,413.79,409.14500000000004,140.008,1617.66,0.08654476218735704
2218,119.28999999999999,283.9,412.01300000000003,134.19,1615.25,0.08295929422689986
2219,136.57999999999998,306.94,377.036,127.07199999999999,1408.6599999999999,0.09015660272883451
2220,130.36,324.71000000000004,401.115,132.99,1424.28,0.09338051506726205
2221,168.17000000000002,411.33000000000004,413.136,140.883,1544.73,0.09127808743275524
2222,173.2,531.42,507.94000000000005,166.225,1782.15,0.09314591925483263
2223,163.32,505.53,485.08000000000004,165.08800000000002,1822.4,0.09053994732221246
2224,181.04,469.23,490.72200000000004,166.97,1924.4,0.08678029515693203
2225,354.14,626.61,452.746,155.85500000000002,1757.8400000000001,0.08874527829609065
2226,226.05,615.0300000000001,503.04,172.92000000000002,1802.5600000000002,0.09597461388247824
2227,219.17000000000002,425.08,442.11699999999996,158.07,1710.03,0.09239603983555844
2228,157.44,434.68,499.939,169.05900000000003,1747.46,0.09671179883945841
2229,159.77,541.72,479.95200000000006,166.848,1837.44,0.09088732149076977
2230,270.28000000000003,499.93,509.97,167.889,1885.17,0.0891166313913334
2231,187.84000000000003,713.57,465.248,153.832,1774.16,0.08680164134012716
2232,113.42,402.94,454.08000000000004,151.18800000000002,1718.28,0.08787857625066928
2233,150.22000000000003,619.22,418.05,136.79999999999998,1476.0,0.09281842818428185
2234,294.07,785.44,495.74799999999993,170.19099999999997,2033.99,0.0835795652879316
2235,204.51,481.47999999999996,482.21999999999997,163.134,1733.94,0.09400555959260412
2236,175.35999999999999,456.1,456.19,160.23000000000002,1719.9,0.09302866445723589
2237,220.82999999999998,608.55,465.778,163.978,1770.5600000000002,0.09262606181095245
2238,371.68,724.01,478.82,167.856,1888.3799999999999,0.08896514472722651
2239,306.05,716.43,420.17999999999995,134.1,1425.9299999999998,0.09397375747757605
2240,205.60999999999999,439.69,488.281,161.975,1955.4799999999998,0.08284410988606379
2241,216.26,536.1800000000001,466.883,159.054,1839.4,0.08644123083614222
2242,153.6,437.42,524.238,172.302,2004.0800000000002,0.08582491716897528
2243,297.23,577.06,509.96999999999997,173.016,1810.26,0.09556638272955266
2244,157.73,504.13,472.90200000000004,160.862,1829.2,0.08801661928712005
2245,169.04999999999998,440.57,456.057,163.134,1831.4099999999999,0.08900246258347394
2246,281.59999999999997,463.8,515.9730000000001,180.209,2048.63,0.08786359664751565
2247,904.02,493.49,456.06399999999996,152.191,1694.97,0.08967710342955923
2248,141.14,352.12,453.92400000000004,145.8,1564.92,0.09329550392352325
2249,148.67000000000002,297.93,372.185,109.08,1479.6499999999999,0.07366606967864023
2250,318.07000000000005,354.75,405.86,133.8,1471.8,0.09104497893735562
2251,202.79,318.12,410.86499999999995,138.775,1537.8999999999999,0.09038298979127382
2252,120.05,329.37,400.90500000000003,134.994,1526.6100000000001,0.0884312299801521
2253,113.62,450.26,400.062,132.016,1471.8,0.08968609865470853
2254,110.67,292.32,405.06,135.01999999999998,1431.8999999999999,0.09428032683846638
2255,144.45999999999998,406.46999999999997,428.197,141.169,1543.0100000000002,0.09137983551629605
2256,141.15,263.75,392.106,127.96000000000001,1494.39,0.08565367808938763
2257,116.63999999999999,354.03000000000003,408.0,133.875,1394.0,0.09612625538020086
2258,140.79,426.21,404.19,132.235,1631.73,0.0808957364269824
2259,187.01,349.49,407.16200000000003,137.858,1552.6200000000001,0.08888201878115701
2260,112.16,279.37,419.866,138.868,1542.46,0.09011578906422209
2261,156.57,304.79,432.81,156.178,1648.8,0.09461426491994178
2266,191.26,299.48,403.00199999999995,132.192,1505.52,0.08767734736170892
2267,215.50000000000003,565.47,520.044,172.20000000000002,1899.94,0.09052917460551385
2270,155.82,577.4300000000001,431.1,151.843,1690.8700000000001,0.08989455132564891
2271,159.81,465.79,448.96500000000003,149.985,1653.3,0.09072763563781529
2272,156.3,426.14,412.03200000000004,137.196,1478.5200000000002,0.09266022779536291
2273,104.77000000000001,357.68,471.744,157.79399999999998,1829.1,0.08638128041113116
2274,135.58,383.79999999999995,446.94899999999996,154.07099999999997,1645.6499999999999,0.09358004435937169
2275,164.58,443.80999999999995,439.2,145.79999999999998,1498.5,0.09743076409743076
2276,130.47,398.65999999999997,417.21999999999997,132.93999999999997,1467.3999999999999,0.09063649993185226
2277,132.7,248.7,418.85999999999996,141.804,1586.52,0.08950407180495676
2278,140.09,480.25,485.985,163.248,1798.95,0.09060841046165818
2279,193.19,538.5500000000001,417.80400000000003,137.196,1456.3200000000002,0.0940727312678532
2280,380.94,657.7099999999999,448.07,153.84599999999998,1781.9199999999998,0.08642363293526086
2281,507.44000000000005,667.34,503.88000000000005,171.0,1932.3,0.08849557522123894
2282,170.39000000000001,366.08000000000004,430.065,144.864,1695.1100000000001,0.08554017143430219
2283,178.82999999999998,421.72,437.81300000000005,142.204,1577.88,0.08999416939184221
2284,269.75,796.24,477.989,164.951,1818.1499999999999,0.09075158815279268
2285,164.23,397.63,446.244,144.156,1589.16,0.09061390923506758
2286,134.38,555.97,510.74100000000004,174.87,2062.26,0.08485835927574602
2287,99.66,477.14,373.006,132.194,1490.34,0.08857039333306495
2288,195.98,469.53,513.8100000000001,168.102,1942.38,0.08649182961109567
2289,145.27,267.85,403.074,133.901,1521.8100000000002,0.08805304210118213
2290,133.95999999999998,398.20000000000005,475.8,164.84,1804.4,0.09144313899357126
2291,103.99,341.04,413.168,131.06799999999998,1375.78,0.0952187122941168
2294,158.25,422.01,412.19000000000005,132.07000000000002,1504.0,0.08776595744680851
2295,211.7,443.67,492.135,161.865,1793.05,0.09034884693678369
2296,148.73000000000002,489.86,475.2049999999999,161.095,1711.95,0.09404480271035953
2297,182.33,427.47,503.094,175.911,2005.5000000000002,0.08775866367489403
2298,157.05,629.4599999999999,429.944,151.83,1701.46,0.0893350416700951
2299,98.37,392.28,415.94800000000004,138.81400000000002,1649.96,0.084244466532522
2300,138.51999999999998,379.17,386.209,122.821,1489.73,0.0825652970672538
2301,132.74,369.09000000000003,420.875,140.14,1515.1499999999999,0.0924000924000924
2302,181.22000000000003,413.26,454.08500000000004,148.903,1512.0800000000002,0.09853975980106872
2303,149.14000000000001,408.9,505.80400000000003,168.78400000000002,1830.3200000000002,0.09233358101315615
2304,166.24,465.85,417.77200000000005,144.834,1658.66,0.08741996551433084
2307,203.5,418.53,476.15,163.17499999999998,1829.6999999999998,0.08908564245504728
2308,113.48,278.22,414.042,132.98700000000002,1466.97,0.09066306741105816
2310,128.65,490.28,473.04,157.14000000000001,1792.8000000000002,0.08757251227130744
2312,176.85999999999999,411.64,486.178,174.09699999999998,1929.62,0.09017319472227693
2313,237.19,494.31,461.97799999999995,152.81199999999998,1674.86,0.0913509188827723
2314,147.26999999999998,547.63,504.16,169.88000000000002,1846.7600000000002,0.09205310922913643
2315,175.8,526.4,502.25,168.756,1934.38,0.08736649469080532
2316,95.24000000000001,305.12,372.875,114.0,1453.5,0.0784313725490196
2317,145.74,357.87,468.165,151.823,1719.25,0.08841064417623964
2318,206.65,337.99,474.82699999999994,152.82999999999998,1696.9399999999998,0.0901622921258265
2319,150.1,381.28000000000003,407.082,140.114,1520.48,0.09207618646743133
2320,93.11,388.68,400.092,134.904,1561.56,0.0864520095289326
2321,116.01,310.37,299.172,82.94800000000001,1295.48,0.06406891654058727
2322,171.03,411.84,429.17999999999995,144.89999999999998,1554.8,0.0932595832261384
2323,133.15,387.4,453.90599999999995,148.797,1643.28,0.09067231390876783
2324,183.74,397.78999999999996,403.20000000000005,133.952,1491.8400000000001,0.08982196482196482
2325,111.29,288.02,361.05,109.14500000000001,1253.3000000000002,0.08697039814888692
2326,153.68,396.45000000000005,333.982,97.81199999999998,1224.74,0.08001698319643352
2327,277.08000000000004,460.31000000000006,391.865,132.065,1459.21,0.09045990638770293
2328,283.93,341.32,477.92,159.135,1714.95,0.09271407329659756
2329,199.06,398.23,546.8870000000001,180.299,1970.71,0.091337639733903
2330,120.26,391.36,431.93799999999993,137.08499999999998,1524.77,0.08984961666349679
2331,180.1,409.57,454.209,148.888,1649.8400000000001,0.090311787809727
2332,213.66,526.2,522.0,168.78,1879.2,0.0899318859088974
2333,154.98,340.66999999999996,441.936,150.784,1696.32,0.08901622335408414
2334,123.64,352.45000000000005,348.218,102.15,1330.22,0.07667904557140924
2335,134.68,577.86,465.778,154.924,1674.99,0.09253786589770685
2336,221.35,456.07000000000005,497.994,169.839,1708.4099999999999,0.09950772940921676
2337,145.57999999999998,411.54999999999995,430.882,141.984,1621.9699999999998,0.08754785846840571
2338,175.56,421.84999999999997,513.804,174.84,1917.6,0.09125990821860659
2339,168.41,378.33000000000004,423.2,133.85999999999999,1458.1999999999998,0.09189411603346592
2340,141.64000000000001,480.14,479.21,156.782,1817.1200000000001,0.08640045786739456
2341,282.41,392.96,397.068,140.832,1735.9499999999998,0.08122353754428412
2342,145.61,416.96,520.98,177.27,1938.0,0.0913312693498452
2343,168.25,288.15,415.863,145.971,1547.91,0.09432072924136416
2345,173.79000000000002,407.0,385.86,126.87600000000002,1434.44,0.08853629290873093
2346,289.2,675.03,466.871,168.113,1774.8,0.09465855307640297
2347,176.31,271.12,429.19100000000003,142.91,1535.13,0.09315172004976777
2349,198.54999999999998,541.3100000000001,474.90299999999996,168.96099999999998,1897.48,0.089065497396547
2350,135.76999999999998,353.77,395.136,130.816,1487.3600000000001,0.08807551635111875
2351,155.53,503.41,483.84,168.0,1943.1999999999998,0.08645533141210375
2352,132.92000000000002,489.15000000000003,494.78,168.73999999999998,1950.52,0.0866435617168755
2353,136.57999999999998,402.90999999999997,443.22600000000006,151.02900000000002,1769.7900000000002,0.08532085727685204
2354,444.07,427.49,540.037,191.029,2339.94,0.08162602459892133
2355,119.6,393.94,437.896,157.988,1833.88,0.08615612799092634
2356,262.87,529.5,512.7579999999999,171.871,1912.85,0.08991818490733722
2357,130.48,353.80999999999995,423.85599999999994,145.84799999999998,1623.6799999999998,0.08991919590067009
2358,129.87,316.89,402.116,135.85,1412.84,0.09626001528835537
2359,101.26,387.84000000000003,436.839,146.1,1626.58,0.08975888059609734
2360,96.83000000000001,375.15999999999997,352.125,118.125,1256.25,0.09393034825870647
2361,103.35000000000001,374.21000000000004,435.002,136.76,1656.8999999999999,0.08268453135373288
2362,82.2,260.48,359.96999999999997,120.89999999999999,1310.3999999999999,0.09233821733821734
2363,108.81,396.09,395.88800000000003,136.904,1508.5600000000002,0.09081508193243887
2364,148.52,454.5,391.902,130.2,1440.8799999999999,0.09022264171894954
2365,108.85,358.64,417.855,136.17000000000002,1446.25,0.09403630077787381
2366,182.28,561.77,436.93199999999996,154.07099999999997,1679.04,0.09171907756813417
2367,145.29,411.23,407.044,126.80799999999999,1510.08,0.08410150455605002
2368,138.84,387.56999999999994,446.082,156.104,1729.0000000000002,0.09022556390977443
2369,270.32,515.4399999999999,519.176,178.12,2003.12,0.08886137625304526
2370,150.55,316.78,404.889,128.892,1489.73,0.08659287253394911
2371,148.98,423.71,391.776,122.89200000000001,1450.68,0.08478782364132682
2372,191.29,599.74,446.78,157.12599999999998,1762.0199999999998,0.0891022803373401
2373,338.57,410.38,483.041,156.772,1654.25,0.09490705757896328
2374,218.23,617.5699999999999,472.02099999999996,156.134,1711.27,0.09116036627767682
2375,163.4,595.8199999999999,501.03000000000003,169.86,1932.3,0.087978057237489
2376,185.81,566.6,436.02000000000004,149.058,1733.94,0.08593146244968107
2377,98.05,375.73,410.026,135.212,1444.31,0.09347023838372649
2378,204.37,348.23,440.8,142.975,1539.0,0.09291747888239116
2379,204.7,478.57,428.90399999999994,146.076,1761.1999999999998,0.08289802407449468
2380,120.80999999999999,309.56,364.968,124.944,1405.6200000000001,0.08892872895946272
2381,158.62,298.57,382.808,135.16,1534.72,0.0879639282735613
2382,89.7,297.4,409.05,140.85,1552.5,0.09082125603864734
2383,400.46,688.6700000000001,489.114,168.084,1795.6799999999998,0.09355787222667737
2384,173.97,550.7,451.0,147.0,1630.0,0.09018404907975461
2385,222.19000000000003,537.75,485.232,158.92800000000003,1731.8400000000001,0.09180986696230597
2386,224.32999999999998,547.39,503.93199999999996,173.88799999999998,1973.3999999999999,0.08817269686834905
2387,121.58999999999999,386.55,464.20000000000005,167.2,1980.0,0.08434343434343435
2388,135.05,354.57,404.07599999999996,132.90800000000002,1467.34,0.09064020608720542
2395,135.68,258.36,386.1,126.98400000000001,1411.41,0.08998094104477082
2396,91.73,259.77,396.195,132.065,1441.89,0.0915465118698375
2397,188.59,380.38,392.8960000000001,131.264,1496.3200000000002,0.0876149486740804
2401,278.76,725.84,467.25,162.225,1821.75,0.08892548373816385
2406,219.66,358.74,413.87600000000003,145.948,1510.8400000000001,0.09663498451192713
2414,283.01,548.96,488.06100000000004,177.876,2003.8500000000001,0.08882900416697856
2418,180.94,353.8,458.103,161.539,1728.3200000000002,0.09332762451397889
2419,273.57000000000005,432.5,522.912,182.208,2171.52,0.08381226053639847
2440,104.85,384.49,424.842,141.77100000000002,1573.14,0.0902653292141831
2448,145.35,460.23,460.161,158.004,1759.59,0.0897936451105087
2450,153.61,344.63,344.064,121.296,1186.08,0.10218535006070417
2463,168.37,423.29,381.05999999999995,131.80499999999998,1505.1,0.08770181383296792
2464,182.75,339.15999999999997,368.852,122.81599999999999,1345.32,0.09142806172509144
2465,133.39,355.69,404.81100000000004,134.091,1400.13,0.09570539878439858
2466,125.44000000000001,508.75,478.208,157.184,1679.3600000000001,0.09348799542682926
2467,193.9,535.87,537.786,186.92100000000002,2161.08,0.08653080866973921
2468,173.89999999999998,434.37,444.15000000000003,151.81,1607.4,0.09456264775413711
2469,135.73000000000002,455.11,502.86,168.198,1930.52,0.08702318546298407
2470,119.0,371.92999999999995,406.14000000000004,131.04,1356.6000000000001,0.09656494176618015
2471,304.26,309.5,470.184,150.15200000000002,1748.1200000000001,0.08580646637530603
2472,174.16,313.02,419.971,141.066,1548.96,0.09102881933684537
2473,185.78,344.15999999999997,403.2,139.04999999999998,1552.5,0.08953301127214171
2474,297.84000000000003,631.59,476.03,160.956,1777.8799999999999,0.09055729295565505
2475,230.27,514.9,467.096,153.216,1744.96,0.0876810929763433
2476,175.98,466.3,453.13199999999995,148.092,1608.84,0.09199174560552946
2477,300.59,695.99,511.7,167.95799999999997,1974.56,0.08508224617129892
2478,236.68,390.24,510.97200000000004,169.77100000000002,1841.49,0.09231654801275055
2479,121.68,410.31,381.92999999999995,129.06599999999997,1483.82,0.08693776873205646
2480,110.24000000000001,248.1,429.22499999999997,144.045,1629.6,0.08836524300441827
2481,206.77,505.25,474.046,163.833,1947.98,0.08418977607572974
2482,164.14000000000001,347.0,409.032,135.888,1518.4799999999998,0.08956324745798432
2483,137.64,362.22,417.164,144.211,1721.5500000000002,0.08364555197351223
2484,202.12,524.22,466.766,160.973,1921.65,0.08378216636744464
2485,206.8,525.11,467.1050000000001,157.07500000000002,1730.4,0.09073046694405917
2489,142.09,430.34000000000003,455.0,151.0,1660.0,0.09096385542168675
2490,135.47,428.56,439.23600000000005,154.87800000000001,1757.94,0.08817138241350672
2491,396.1,261.93,384.142,129.998,1417.02,0.09174182439203399
2492,179.41,384.93,444.76800000000003,151.04399999999998,1667.8799999999999,0.09053409118161979
2493,113.14,360.94000000000005,372.813,126.869,1472.2,0.08626545306344247
2494,211.84000000000003,458.36,399.16100000000006,131.108,1472.72,0.0889510565484274
2495,142.3,381.7,414.96000000000004,130.91,1561.0400000000002,0.08391841336544867
2496,185.42,306.82,394.956,129.99599999999998,1362.06,0.09544366621147381
2497,175.95000000000002,435.75,439.89000000000004,141.9,1527.7900000000002,0.09294471098776663
2498,212.73,426.7,407.22499999999997,131.95,1474.2,0.08954008954008953
2499,124.38000000000001,352.06,413.055,129.876,1294.65,0.10041323909937049
2500,168.76,369.84000000000003,431.165,145.98499999999999,1644.1499999999999,0.08879968372715386
2501,119.2,453.63,459.0,160.0,1745.0,0.09169054441260745
2503,128.03,333.25,406.08000000000004,133.92000000000002,1425.6000000000001,0.09399551066217732
2504,141.6,570.36,455.84,153.84599999999998,1750.84,0.08795778026547257
2506,301.21999999999997,424.04,460.05499999999995,154.025,1691.75,0.09102999852224028
2507,166.95,484.38,471.843,163.898,1766.23,0.092853139172135
2508,176.01,419.83000000000004,489.918,167.874,1958.53,0.085778619679045
2509,157.9,233.99,375.8430000000001,127.79500000000002,1424.6000000000001,0.08984978239505825
2510,123.46999999999998,420.56,331.055,113.88,1255.6,0.09079324625676968
2511,154.26,381.95000000000005,435.214,147.21200000000002,1669.72,0.08803871307764176
2512,159.66000000000003,413.01,491.20599999999996,165.74099999999999,1848.86,0.08978505673766538
2513,169.28999999999996,527.09,425.204,144.092,1498.3799999999999,0.0961037920954631
2514,173.44,512.45,467.25,160.125,1800.75,0.08885186727752326
2515,157.53000000000003,401.83,427.09900000000005,142.204,1621.71,0.08756189454341405
2516,148.41000000000003,430.56,471.04200000000003,154.269,1795.23,0.0857828801880539
2517,322.22,503.53,532.8180000000001,175.824,1960.2,0.08978675645342311
2518,151.68,376.10999999999996,480.186,157.98999999999998,1704.2199999999998,0.0927110349602751
2519,265.73,586.11,448.812,161.928,1689.4799999999998,0.09588749200937567
2520,429.86,382.47,463.90100000000007,148.00900000000001,1668.3700000000001,0.08870933905548528
2521,168.92,465.4,506.0,167.2,1815.0,0.09201101928374655
2522,100.31,337.89,376.0,133.2,1416.0,0.09392655367231638
2523,169.72,425.14,434.931,154.215,1582.3799999999999,0.09732175583614557
2525,164.16,460.16,430.12500000000006,144.15,1557.7500000000002,0.09244102070293692
2526,157.26,316.72,357.05799999999994,108.978,1351.1499999999999,0.08067202013099953
2527,169.76999999999998,481.65999999999997,432.81600000000003,146.81199999999998,1722.1200000000001,0.0853599052330848
2528,156.82999999999998,377.07,399.828,135.14000000000001,1575.0800000000002,0.0857099321939203
2529,132.36999999999998,282.55,430.02500000000003,140.08,1678.9,0.08338793257490022
2530,152.26999999999998,404.41,412.11,144.118,1687.0,0.08535862477771192
2531,254.59,329.99,436.99800000000005,149.991,1780.17,0.08426161546369167
2532,290.57,529.0,473.172,169.248,1842.1200000000001,0.0917421232058715
2533,186.61,751.0500000000001,459.186,168.168,1998.36,0.08406893652795293
2534,126.78,356.90000000000003,420.90200000000004,138.774,1511.4,0.09196771205504829
2535,176.8,455.90999999999997,454.06399999999996,158.12,1642.56,0.09619131112409897
2536,109.06,307.56,384.86699999999996,130.971,1519.8,0.08619555204632189
2538,150.47,492.27000000000004,474.85799999999995,165.168,1936.26,0.08521582845279044
2539,195.36,256.73,400.83000000000004,139.035,1613.5500000000002,0.08614545567227541
2541,223.33,410.81,406.08000000000004,139.12,1607.4,0.08647505288042802
2542,176.48,468.16,433.10499999999996,143.075,1600.4999999999998,0.0893470790378007
2543,107.91,290.92,338.99799999999993,101.99199999999999,1258.1799999999998,0.08106948131427937
2544,201.57,556.71,465.83600000000007,157.20000000000002,1765.88,0.08890751353432849
2545,100.75,269.65,394.03000000000003,132.065,1450.55,0.09099996553031608
2546,183.95,355.39000000000004,477.04,169.912,1908.16,0.08909106154620157
2547,109.78999999999999,309.47,412.16,142.01600000000002,1545.6000000000001,0.09187370600414078
2548,191.81,362.19,409.84000000000003,130.8,1395.2,0.0938933486238532
2549,258.19,329.84999999999997,425.91999999999996,142.78,1626.24,0.08793290043290043
2550,149.61,474.96000000000004,538.252,171.028,1818.9599999999998,0.09400976382108459
2551,188.67999999999998,452.13,478.206,157.91400000000002,1846.98,0.08554505192259797
2553,360.08,594.42,482.22999999999996,170.233,2050.93,0.08288922586338882
2554,261.18,455.02000000000004,434.88,148.13100000000003,1540.2,0.09609141669912998
2555,222.95000000000002,532.13,486.735,163.17,1859.25,0.08766975931155035
2556,253.75,468.68,408.146,131.206,1457.34,0.08988979922324235
2558,278.62,510.85,451.773,153.076,1679.86,0.09107901848963605
2559,161.64,417.07,453.02399999999994,151.976,1626.24,0.09346713892168437
2568,148.17000000000002,461.91,453.995,156.045,1737.2,0.08979967764218282
2573,118.99,484.37,446.81,141.899,1561.38,0.09094518951184208
2574,182.29,554.11,412.92,144.15,1622.8500000000001,0.08873278491542656
2576,151.83,384.21000000000004,388.07599999999996,129.064,1467.44,0.08790819386141852
2578,149.28,672.72,457.23900000000003,149.991,1702.3200000000002,0.08811504300014097
2580,187.12,460.26,508.08,169.94400000000002,1956.3999999999999,0.08689429564506236
2581,132.58,323.18,375.84,127.16999999999999,1368.8999999999999,0.0927752209803492
2582,183.9,439.09000000000003,503.783,171.983,1885.73,0.09121136111744524
2583,175.79999999999998,447.39,462.075,154.025,1681.6499999999999,0.09157672524009158
2584,239.77999999999997,750.3299999999999,484.12,165.984,1824.76,0.0909708674017405
2585,70.8,255.58999999999997,345.15000000000003,103.05,1345.5,0.07655146785581568
2587,119.89,404.12,434.024,141.19400000000002,1475.5,0.09556082683835988
2588,111.86999999999999,346.74,389.004,127.984,1385.09,0.0924127674013963
2589,118.88,361.26,440.8,144.875,1562.75,0.09278515437529995
2590,169.71,342.58000000000004,394.065,127.185,1342.74,0.09458271891803327
2591,155.38,330.31,406.21000000000004,132.79000000000002,1607.2,0.08275261324041812
2592,175.47,301.09999999999997,382.00600000000003,128.835,1382.4199999999998,0.09331462218428555
2593,229.68,362.41,390.917,128.00699999999998,1409.37,0.09082072131519758
2594,198.87000000000003,493.42999999999995,518.9250000000001,177.276,1913.0100000000002,0.09252434644879011
2595,151.11,459.84999999999997,383.82599999999996,124.818,1388.76,0.09000835277513754
2596,135.98,550.03,448.756,148.89600000000002,1716.44,0.08680757847638135
2597,116.42999999999999,344.96,391.93499999999995,129.195,1431.1499999999999,0.0901373021695839
2598,172.15999999999997,437.64,497.08000000000004,162.996,1895.8400000000001,0.08597771963878807
2600,179.14,434.66999999999996,517.088,171.028,1893.32,0.09031753744744682
2601,122.01,319.73,395.967,129.987,1407.1200000000001,0.09238728750923872
2602,354.06,572.88,492.03,166.992,1684.83,0.09911979250132061
2603,152.20999999999998,383.47,431.80199999999996,147.063,1519.8,0.09672325305961312
2604,199.39000000000001,462.11,442.11699999999996,145.137,1571.1200000000001,0.09229084983960487
2605,195.22,552.4499999999999,504.878,169.07,1953.05,0.08653132280279563
2606,124.0,280.22,387.10200000000003,126.00300000000001,1411.58,0.08926167840292439
2607,104.2,342.52,403.20000000000005,134.848,1500.8000000000002,0.08995202558635393
2608,129.57999999999998,231.67000000000002,400.939,133.045,1497.32,0.08882536799081026
2609,120.65,344.78999999999996,438.858,142.88400000000001,1584.3600000000001,0.0902572647630589
2610,114.81,433.2,349.85999999999996,106.148,1442.28,0.07349474443242644
2611,78.95,362.04,422.799,138.047,1568.06,0.08800683647309414
2612,125.65,308.93,402.96,133.152,1445.3999999999999,0.09201605092016052
2613,136.03,367.2,466.12,152.844,1777.76,0.08606336063360634
2614,188.17999999999998,407.64,538.752,177.744,1821.6,0.09771629336846728
2615,168.93,467.37,473.76,161.78400000000002,1723.68,0.09398496240601503
2616,154.77,402.94,391.93499999999995,130.935,1452.8999999999999,0.09016449858902885
2617,122.65,353.7,415.163,134.029,1508.41,0.08883526362195954
2618,144.47,462.0,493.17199999999997,167.91199999999998,1895.9599999999998,0.08860946433469061
2619,244.17,555.69,503.051,171.871,1952.82,0.08807775422209932
2620,138.76,276.26,414.17999999999995,143.208,1614.6,0.08856682769726248
2621,147.69,298.54,425.89799999999997,142.922,1606.0800000000002,0.08903666068938035
2623,373.16999999999996,353.88,457.75800000000004,148.953,1686.7500000000002,0.08833555654364902
2624,142.71,450.78,473.2459999999999,159.154,1770.7199999999998,0.08979398210897263
2625,150.7,342.03,424.104,139.236,1613.76,0.08613424548879635
2626,112.86,464.68000000000006,457.16400000000004,158.862,1733.0400000000002,0.09174629552693532
2627,423.64000000000004,558.13,448.0,146.944,1679.3600000000001,0.08753334603658536
2628,316.21000000000004,319.36,388.22100000000006,129.10500000000002,1503.96,0.08577355780738849
2629,319.84000000000003,423.58,490.064,164.10399999999998,1882.7,0.08710893928931852
2630,165.51999999999998,386.96999999999997,413.944,136.88,1562.32,0.08769010189973886
2632,220.29999999999998,217.64000000000001,410.826,129.156,1438.1200000000001,0.08970044224404082
2633,178.84,409.82000000000005,423.168,142.912,1568.32,0.09118037135278514
2634,125.25,348.35999999999996,426.0880000000001,141.226,1595.42,0.08837798197339886
2635,173.95999999999998,597.65,473.166,162.058,1853.6399999999999,0.08739561079821326
2637,179.60000000000002,535.5,390.05199999999996,109.05299999999998,1609.83,0.06770901275289938
2638,142.76,305.78,408.95500000000004,130.83,1424.0,0.09199438202247191
2639,180.89000000000001,386.62,498.75,173.775,1832.25,0.09496520671305772
2640,168.51000000000002,837.74,486.21,164.16,1920.9,0.08537664636368368
2641,179.94,376.83000000000004,422.98499999999996,138.87599999999998,1608.81,0.08639926405231196
2642,129.1,328.23,418.154,138.774,1525.14,0.09113917410860642
2643,107.09,364.72,345.09999999999997,105.966,1246.4199999999998,0.08504356476949985
2644,118.13,433.58,382.204,130.96800000000002,1468.0400000000002,0.08923462575951607
2645,106.22,312.29999999999995,385.003,126.87099999999998,1448.6999999999998,0.08766480292676193
2646,213.24,356.83000000000004,511.79999999999995,171.0,2004.0,0.08532934131736528
2647,125.61999999999999,375.62,401.801,132.89999999999998,1466.33,0.09070263856021496
